name,time,level description,location,water_level
h2o_feet,1568378880000000000,below 3 feet,santa_monica,2.352
h2o_feet,1568378880000000000,between 3 and 6 feet,coyote_creek,4.724
h2o_feet,1568379240000000000,below 3 feet,santa_monica,2.402
h2o_feet,1568379240000000000,between 3 and 6 feet,coyote_creek,4.573
h2o_feet,1568379600000000000,below 3 feet,santa_monica,2.434
h2o_feet,1568379600000000000,between 3 and 6 feet,coyote_creek,4.426
h2o_feet,1568379960000000000,below 3 feet,santa_monica,2.477
h2o_feet,1568379960000000000,between 3 and 6 feet,coyote_creek,4.275
h2o_feet,1568380320000000000,below 3 feet,santa_monica,2.559
h2o_feet,1568380320000000000,between 3 and 6 feet,coyote_creek,4.124
h2o_feet,1568380680000000000,below 3 feet,santa_monica,2.69
h2o_feet,1568380680000000000,between 3 and 6 feet,coyote_creek,3.983
h2o_feet,1568381040000000000,below 3 feet,santa_monica,2.89
h2o_feet,1568381040000000000,between 3 and 6 feet,coyote_creek,3.835
h2o_feet,1568381400000000000,below 3 feet,santa_monica,2.982
h2o_feet,1568381400000000000,between 3 and 6 feet,coyote_creek,3.691
h2o_feet,1568381760000000000,between 3 and 6 feet,coyote_creek,3.54
h2o_feet,1568381760000000000,between 3 and 6 feet,santa_monica,3.025
h2o_feet,1568382120000000000,between 3 and 6 feet,coyote_creek,3.396
h2o_feet,1568382120000000000,between 3 and 6 feet,santa_monica,3.071
h2o_feet,1568382480000000000,between 3 and 6 feet,coyote_creek,3.251
h2o_feet,1568382480000000000,between 3 and 6 feet,santa_monica,3.126144143
h2o_feet,1568382840000000000,between 3 and 6 feet,coyote_creek,3.107
h2o_feet,1568382840000000000,between 3 and 6 feet,santa_monica,3.278
h2o_feet,1568383200000000000,below 3 feet,coyote_creek,2.966
h2o_feet,1568383200000000000,between 3 and 6 feet,santa_monica,3.422
h2o_feet,1568383560000000000,below 3 feet,coyote_creek,2.831
h2o_feet,1568383560000000000,between 3 and 6 feet,santa_monica,3.527
h2o_feet,1568383920000000000,below 3 feet,coyote_creek,2.703
h2o_feet,1568383920000000000,between 3 and 6 feet,santa_monica,3.635
h2o_feet,1568384280000000000,below 3 feet,coyote_creek,2.572
h2o_feet,1568384280000000000,between 3 and 6 feet,santa_monica,3.694
h2o_feet,1568384640000000000,below 3 feet,coyote_creek,2.441
h2o_feet,1568384640000000000,between 3 and 6 feet,santa_monica,3.707
h2o_feet,1568385000000000000,below 3 feet,coyote_creek,2.316
h2o_feet,1568385000000000000,between 3 and 6 feet,santa_monica,3.786
h2o_feet,1568385360000000000,below 3 feet,coyote_creek,2.188
h2o_feet,1568385360000000000,between 3 and 6 feet,santa_monica,3.98
h2o_feet,1568385720000000000,below 3 feet,coyote_creek,2.07
h2o_feet,1568385720000000000,between 3 and 6 feet,santa_monica,4.111
h2o_feet,1568386080000000000,below 3 feet,coyote_creek,1.959
h2o_feet,1568386080000000000,between 3 and 6 feet,santa_monica,4.16
h2o_feet,1568386440000000000,below 3 feet,coyote_creek,1.854
h2o_feet,1568386440000000000,between 3 and 6 feet,santa_monica,4.196
h2o_feet,1568386800000000000,below 3 feet,coyote_creek,1.762
h2o_feet,1568386800000000000,between 3 and 6 feet,santa_monica,4.341
h2o_feet,1568387160000000000,below 3 feet,coyote_creek,1.68
h2o_feet,1568387160000000000,between 3 and 6 feet,santa_monica,4.491
h2o_feet,1568387520000000000,below 3 feet,coyote_creek,1.608
h2o_feet,1568387520000000000,between 3 and 6 feet,santa_monica,4.593
h2o_feet,1568387880000000000,below 3 feet,coyote_creek,1.558
h2o_feet,1568387880000000000,between 3 and 6 feet,santa_monica,4.659
h2o_feet,1568388240000000000,below 3 feet,coyote_creek,1.526
h2o_feet,1568388240000000000,between 3 and 6 feet,santa_monica,4.82
h2o_feet,1568388600000000000,below 3 feet,coyote_creek,1.519
h2o_feet,1568388600000000000,between 3 and 6 feet,santa_monica,4.856
h2o_feet,1568388960000000000,below 3 feet,coyote_creek,1.532
h2o_feet,1568388960000000000,between 3 and 6 feet,santa_monica,4.98
h2o_feet,1568389320000000000,below 3 feet,coyote_creek,1.572
h2o_feet,1568389320000000000,between 3 and 6 feet,santa_monica,5.108
h2o_feet,1568389680000000000,below 3 feet,coyote_creek,1.621
h2o_feet,1568389680000000000,between 3 and 6 feet,santa_monica,5.164
h2o_feet,1568390040000000000,below 3 feet,coyote_creek,1.706
h2o_feet,1568390040000000000,between 3 and 6 feet,santa_monica,5.19
h2o_feet,1568390400000000000,below 3 feet,coyote_creek,1.811
h2o_feet,1568390400000000000,between 3 and 6 feet,santa_monica,5.305
h2o_feet,1568390760000000000,below 3 feet,coyote_creek,1.939
h2o_feet,1568390760000000000,between 3 and 6 feet,santa_monica,5.41
h2o_feet,1568391120000000000,below 3 feet,coyote_creek,2.083
h2o_feet,1568391120000000000,between 3 and 6 feet,santa_monica,5.433
h2o_feet,1568391480000000000,below 3 feet,coyote_creek,2.228
h2o_feet,1568391480000000000,between 3 and 6 feet,santa_monica,5.489
h2o_feet,1568391840000000000,below 3 feet,coyote_creek,2.379
h2o_feet,1568391840000000000,between 3 and 6 feet,santa_monica,5.554
h2o_feet,1568392200000000000,below 3 feet,coyote_creek,2.53
h2o_feet,1568392200000000000,between 3 and 6 feet,santa_monica,5.6
h2o_feet,1568392560000000000,below 3 feet,coyote_creek,2.68
h2o_feet,1568392560000000000,between 3 and 6 feet,santa_monica,5.686
h2o_feet,1568392920000000000,below 3 feet,coyote_creek,2.831
h2o_feet,1568392920000000000,between 3 and 6 feet,santa_monica,5.735
h2o_feet,1568393280000000000,below 3 feet,coyote_creek,2.982
h2o_feet,1568393280000000000,between 3 and 6 feet,santa_monica,5.778
h2o_feet,1568393640000000000,between 3 and 6 feet,coyote_creek,3.12614414
h2o_feet,1568393640000000000,between 3 and 6 feet,santa_monica,5.846
h2o_feet,1568394000000000000,between 3 and 6 feet,coyote_creek,3.304
h2o_feet,1568394000000000000,between 3 and 6 feet,santa_monica,5.758
h2o_feet,1568394360000000000,between 3 and 6 feet,coyote_creek,3.468
h2o_feet,1568394360000000000,between 3 and 6 feet,santa_monica,5.82
h2o_feet,1568394720000000000,between 3 and 6 feet,coyote_creek,3.632
h2o_feet,1568394720000000000,between 3 and 6 feet,santa_monica,5.873
h2o_feet,1568395080000000000,between 3 and 6 feet,coyote_creek,3.799
h2o_feet,1568395080000000000,between 3 and 6 feet,santa_monica,5.958
h2o_feet,1568395440000000000,between 3 and 6 feet,coyote_creek,3.973
h2o_feet,1568395440000000000,between 3 and 6 feet,santa_monica,5.955
h2o_feet,1568395800000000000,between 3 and 6 feet,coyote_creek,4.157
h2o_feet,1568395800000000000,between 3 and 6 feet,santa_monica,5.997
h2o_feet,1568396160000000000,between 3 and 6 feet,coyote_creek,4.341
h2o_feet,1568396160000000000,between 3 and 6 feet,santa_monica,5.902
h2o_feet,1568396520000000000,between 3 and 6 feet,coyote_creek,4.528
h2o_feet,1568396520000000000,between 3 and 6 feet,santa_monica,5.922
h2o_feet,1568396880000000000,between 3 and 6 feet,coyote_creek,4.724
h2o_feet,1568396880000000000,between 3 and 6 feet,santa_monica,5.932
h2o_feet,1568397240000000000,between 3 and 6 feet,coyote_creek,4.925
h2o_feet,1568397240000000000,between 3 and 6 feet,santa_monica,5.955
h2o_feet,1568397600000000000,between 3 and 6 feet,coyote_creek,5.112
h2o_feet,1568397600000000000,between 3 and 6 feet,santa_monica,5.922
h2o_feet,1568397960000000000,between 3 and 6 feet,coyote_creek,5.308
h2o_feet,1568397960000000000,between 3 and 6 feet,santa_monica,5.919
h2o_feet,1568398320000000000,between 3 and 6 feet,coyote_creek,5.512
h2o_feet,1568398320000000000,between 3 and 6 feet,santa_monica,5.932
h2o_feet,1568398680000000000,between 3 and 6 feet,coyote_creek,5.709
h2o_feet,1568398680000000000,between 3 and 6 feet,santa_monica,5.876
h2o_feet,1568399040000000000,between 3 and 6 feet,coyote_creek,5.906
h2o_feet,1568399040000000000,between 3 and 6 feet,santa_monica,5.85
h2o_feet,1568399400000000000,between 3 and 6 feet,santa_monica,5.856
h2o_feet,1568399400000000000,between 6 and 9 feet,coyote_creek,6.096
h2o_feet,1568399760000000000,between 3 and 6 feet,santa_monica,5.738
h2o_feet,1568399760000000000,between 6 and 9 feet,coyote_creek,6.296
h2o_feet,1568400120000000000,between 3 and 6 feet,santa_monica,5.676
h2o_feet,1568400120000000000,between 6 and 9 feet,coyote_creek,6.486
h2o_feet,1568400480000000000,between 3 and 6 feet,santa_monica,5.564
h2o_feet,1568400480000000000,between 6 and 9 feet,coyote_creek,6.68
h2o_feet,1568400840000000000,between 3 and 6 feet,santa_monica,5.6
h2o_feet,1568400840000000000,between 6 and 9 feet,coyote_creek,6.867
h2o_feet,1568401200000000000,between 3 and 6 feet,santa_monica,5.587
h2o_feet,1568401200000000000,between 6 and 9 feet,coyote_creek,7.034
h2o_feet,1568401560000000000,between 3 and 6 feet,santa_monica,5.495
h2o_feet,1568401560000000000,between 6 and 9 feet,coyote_creek,7.198
h2o_feet,1568401920000000000,between 3 and 6 feet,santa_monica,5.41
h2o_feet,1568401920000000000,between 6 and 9 feet,coyote_creek,7.362
h2o_feet,1568402280000000000,between 3 and 6 feet,santa_monica,5.322
h2o_feet,1568402280000000000,between 6 and 9 feet,coyote_creek,7.52
h2o_feet,1568402640000000000,between 3 and 6 feet,santa_monica,5.171
h2o_feet,1568402640000000000,between 6 and 9 feet,coyote_creek,7.674
h2o_feet,1568403000000000000,between 3 and 6 feet,santa_monica,5.126144144
h2o_feet,1568403000000000000,between 6 and 9 feet,coyote_creek,7.831
h2o_feet,1568403360000000000,between 3 and 6 feet,santa_monica,5.121
h2o_feet,1568403360000000000,between 6 and 9 feet,coyote_creek,7.969
h2o_feet,1568403720000000000,between 3 and 6 feet,santa_monica,4.997
h2o_feet,1568403720000000000,between 6 and 9 feet,coyote_creek,8.107
h2o_feet,1568404080000000000,between 3 and 6 feet,santa_monica,4.885
h2o_feet,1568404080000000000,between 6 and 9 feet,coyote_creek,8.225
h2o_feet,1568404440000000000,between 3 and 6 feet,santa_monica,4.879
h2o_feet,1568404440000000000,between 6 and 9 feet,coyote_creek,8.343
h2o_feet,1568404800000000000,between 3 and 6 feet,santa_monica,4.787
h2o_feet,1568404800000000000,between 6 and 9 feet,coyote_creek,8.448
h2o_feet,1568405160000000000,between 3 and 6 feet,santa_monica,4.685
h2o_feet,1568405160000000000,between 6 and 9 feet,coyote_creek,8.543
h2o_feet,1568405520000000000,between 3 and 6 feet,santa_monica,4.488
h2o_feet,1568405520000000000,between 6 and 9 feet,coyote_creek,8.625
h2o_feet,1568405880000000000,between 3 and 6 feet,santa_monica,4.37
h2o_feet,1568405880000000000,between 6 and 9 feet,coyote_creek,8.678
h2o_feet,1568406240000000000,between 3 and 6 feet,santa_monica,4.275
h2o_feet,1568406240000000000,between 6 and 9 feet,coyote_creek,8.737
h2o_feet,1568406600000000000,between 3 and 6 feet,santa_monica,4.275
h2o_feet,1568406600000000000,between 6 and 9 feet,coyote_creek,8.796
h2o_feet,1568406960000000000,between 3 and 6 feet,santa_monica,4.203
h2o_feet,1568406960000000000,between 6 and 9 feet,coyote_creek,8.848
h2o_feet,1568407320000000000,between 3 and 6 feet,santa_monica,4.019
h2o_feet,1568407320000000000,between 6 and 9 feet,coyote_creek,8.891
h2o_feet,1568407680000000000,between 3 and 6 feet,santa_monica,3.934
h2o_feet,1568407680000000000,between 6 and 9 feet,coyote_creek,8.934
h2o_feet,1568408040000000000,between 3 and 6 feet,santa_monica,3.793
h2o_feet,1568408040000000000,between 6 and 9 feet,coyote_creek,8.973
h2o_feet,1568408400000000000,between 3 and 6 feet,santa_monica,3.655
h2o_feet,1568408400000000000,between 6 and 9 feet,coyote_creek,8.996
h2o_feet,1568408760000000000,at or greater than 9 feet,coyote_creek,9.019
h2o_feet,1568408760000000000,between 3 and 6 feet,santa_monica,3.606
h2o_feet,1568409120000000000,at or greater than 9 feet,coyote_creek,9.026
h2o_feet,1568409120000000000,between 3 and 6 feet,santa_monica,3.524
h2o_feet,1568409480000000000,at or greater than 9 feet,coyote_creek,9.029
h2o_feet,1568409480000000000,between 3 and 6 feet,santa_monica,3.481
h2o_feet,1568409840000000000,at or greater than 9 feet,coyote_creek,9.026
h2o_feet,1568409840000000000,between 3 and 6 feet,santa_monica,3.392
h2o_feet,1568410200000000000,at or greater than 9 feet,coyote_creek,9.022
h2o_feet,1568410200000000000,between 3 and 6 feet,santa_monica,3.294
h2o_feet,1568410560000000000,at or greater than 9 feet,coyote_creek,9.012
h2o_feet,1568410560000000000,between 3 and 6 feet,santa_monica,3.1
h2o_feet,1568410920000000000,between 3 and 6 feet,santa_monica,3.054
h2o_feet,1568410920000000000,between 6 and 9 feet,coyote_creek,8.996
h2o_feet,1568411280000000000,below 3 feet,santa_monica,2.982
h2o_feet,1568411280000000000,between 6 and 9 feet,coyote_creek,8.967
h2o_feet,1568411640000000000,below 3 feet,santa_monica,2.92
h2o_feet,1568411640000000000,between 6 and 9 feet,coyote_creek,8.934
h2o_feet,1568412000000000000,below 3 feet,santa_monica,2.835
h2o_feet,1568412000000000000,between 6 and 9 feet,coyote_creek,8.907
h2o_feet,1568412360000000000,below 3 feet,santa_monica,2.782
h2o_feet,1568412360000000000,between 6 and 9 feet,coyote_creek,8.871
h2o_feet,1568412720000000000,below 3 feet,santa_monica,2.746
h2o_feet,1568412720000000000,between 6 and 9 feet,coyote_creek,8.816
h2o_feet,1568413080000000000,below 3 feet,santa_monica,2.598
h2o_feet,1568413080000000000,between 6 and 9 feet,coyote_creek,8.734
h2o_feet,1568413440000000000,below 3 feet,santa_monica,2.562
h2o_feet,1568413440000000000,between 6 and 9 feet,coyote_creek,8.658
h2o_feet,1568413800000000000,below 3 feet,santa_monica,2.536
h2o_feet,1568413800000000000,between 6 and 9 feet,coyote_creek,8.566
h2o_feet,1568414160000000000,below 3 feet,santa_monica,2.516
h2o_feet,1568414160000000000,between 6 and 9 feet,coyote_creek,8.458
h2o_feet,1568414520000000000,below 3 feet,santa_monica,2.474
h2o_feet,1568414520000000000,between 6 and 9 feet,coyote_creek,8.353
h2o_feet,1568414880000000000,below 3 feet,santa_monica,2.32
h2o_feet,1568414880000000000,between 6 and 9 feet,coyote_creek,8.248
h2o_feet,1568415240000000000,below 3 feet,santa_monica,2.238
h2o_feet,1568415240000000000,between 6 and 9 feet,coyote_creek,8.123
h2o_feet,1568415600000000000,below 3 feet,santa_monica,2.251
h2o_feet,1568415600000000000,between 6 and 9 feet,coyote_creek,7.995
h2o_feet,1568415960000000000,below 3 feet,santa_monica,2.352
h2o_feet,1568415960000000000,between 6 and 9 feet,coyote_creek,7.864
h2o_feet,1568416320000000000,below 3 feet,santa_monica,2.215
h2o_feet,1568416320000000000,between 6 and 9 feet,coyote_creek,7.736
h2o_feet,1568416680000000000,below 3 feet,santa_monica,2.208
h2o_feet,1568416680000000000,between 6 and 9 feet,coyote_creek,7.605
h2o_feet,1568417040000000000,below 3 feet,santa_monica,2.126
h2o_feet,1568417040000000000,between 6 and 9 feet,coyote_creek,7.457
h2o_feet,1568417400000000000,below 3 feet,santa_monica,2.07
h2o_feet,1568417400000000000,between 6 and 9 feet,coyote_creek,7.32
h2o_feet,1568417760000000000,below 3 feet,santa_monica,2.126144149
h2o_feet,1568417760000000000,between 6 and 9 feet,coyote_creek,7.172
h2o_feet,1568418120000000000,below 3 feet,santa_monica,2.126
h2o_feet,1568418120000000000,between 6 and 9 feet,coyote_creek,7.037
h2o_feet,1568418480000000000,below 3 feet,santa_monica,2.08
h2o_feet,1568418480000000000,between 6 and 9 feet,coyote_creek,6.886
h2o_feet,1568418840000000000,below 3 feet,santa_monica,2.096
h2o_feet,1568418840000000000,between 6 and 9 feet,coyote_creek,6.752
h2o_feet,1568419200000000000,below 3 feet,santa_monica,2.11
h2o_feet,1568419200000000000,between 6 and 9 feet,coyote_creek,6.601
h2o_feet,1568419560000000000,below 3 feet,santa_monica,2.073
h2o_feet,1568419560000000000,between 6 and 9 feet,coyote_creek,6.444
h2o_feet,1568419920000000000,below 3 feet,santa_monica,2.172
h2o_feet,1568419920000000000,between 6 and 9 feet,coyote_creek,6.293
h2o_feet,1568420280000000000,below 3 feet,santa_monica,2.195
h2o_feet,1568420280000000000,between 6 and 9 feet,coyote_creek,6.126144142
h2o_feet,1568420640000000000,below 3 feet,santa_monica,2.198
h2o_feet,1568420640000000000,between 3 and 6 feet,coyote_creek,5.978
h2o_feet,1568421000000000000,below 3 feet,santa_monica,2.215
h2o_feet,1568421000000000000,between 3 and 6 feet,coyote_creek,5.827
h2o_feet,1568421360000000000,below 3 feet,santa_monica,2.306
h2o_feet,1568421360000000000,between 3 and 6 feet,coyote_creek,5.682
h2o_feet,1568421720000000000,below 3 feet,santa_monica,2.346
h2o_feet,1568421720000000000,between 3 and 6 feet,coyote_creek,5.528
h2o_feet,1568422080000000000,below 3 feet,santa_monica,2.493
h2o_feet,1568422080000000000,between 3 and 6 feet,coyote_creek,5.384
h2o_feet,1568422440000000000,below 3 feet,santa_monica,2.523
h2o_feet,1568422440000000000,between 3 and 6 feet,coyote_creek,5.243
h2o_feet,1568422800000000000,below 3 feet,santa_monica,2.589
h2o_feet,1568422800000000000,between 3 and 6 feet,coyote_creek,5.089
h2o_feet,1568423160000000000,below 3 feet,santa_monica,2.602
h2o_feet,1568423160000000000,between 3 and 6 feet,coyote_creek,4.938
h2o_feet,1568423520000000000,below 3 feet,santa_monica,2.694
h2o_feet,1568423520000000000,between 3 and 6 feet,coyote_creek,4.793
h2o_feet,1568423880000000000,below 3 feet,santa_monica,2.815
h2o_feet,1568423880000000000,between 3 and 6 feet,coyote_creek,4.642
h2o_feet,1568424240000000000,below 3 feet,santa_monica,2.874
h2o_feet,1568424240000000000,between 3 and 6 feet,coyote_creek,4.482
h2o_feet,1568424600000000000,below 3 feet,santa_monica,2.877
h2o_feet,1568424600000000000,between 3 and 6 feet,coyote_creek,4.321
h2o_feet,1568424960000000000,below 3 feet,santa_monica,2.927
h2o_feet,1568424960000000000,between 3 and 6 feet,coyote_creek,4.18
h2o_feet,1568425320000000000,between 3 and 6 feet,coyote_creek,4.032
h2o_feet,1568425320000000000,between 3 and 6 feet,santa_monica,3.012
h2o_feet,1568425680000000000,between 3 and 6 feet,coyote_creek,3.891
h2o_feet,1568425680000000000,between 3 and 6 feet,santa_monica,3.123
h2o_feet,1568426040000000000,between 3 and 6 feet,coyote_creek,3.75
h2o_feet,1568426040000000000,between 3 and 6 feet,santa_monica,3.222
h2o_feet,1568426400000000000,between 3 and 6 feet,coyote_creek,3.609
h2o_feet,1568426400000000000,between 3 and 6 feet,santa_monica,3.333
h2o_feet,1568426760000000000,between 3 and 6 feet,coyote_creek,3.471
h2o_feet,1568426760000000000,between 3 and 6 feet,santa_monica,3.386
h2o_feet,1568427120000000000,between 3 and 6 feet,coyote_creek,3.333
h2o_feet,1568427120000000000,between 3 and 6 feet,santa_monica,3.392
h2o_feet,1568427480000000000,between 3 and 6 feet,coyote_creek,3.199
h2o_feet,1568427480000000000,between 3 and 6 feet,santa_monica,3.524
h2o_feet,1568427840000000000,between 3 and 6 feet,coyote_creek,3.068
h2o_feet,1568427840000000000,between 3 and 6 feet,santa_monica,3.688
h2o_feet,1568428200000000000,below 3 feet,coyote_creek,2.93
h2o_feet,1568428200000000000,between 3 and 6 feet,santa_monica,3.799
h2o_feet,1568428560000000000,below 3 feet,coyote_creek,2.799
h2o_feet,1568428560000000000,between 3 and 6 feet,santa_monica,3.924
h2o_feet,1568428920000000000,below 3 feet,coyote_creek,2.671
h2o_feet,1568428920000000000,between 3 and 6 feet,santa_monica,3.999
h2o_feet,1568429280000000000,below 3 feet,coyote_creek,2.546
h2o_feet,1568429280000000000,between 3 and 6 feet,santa_monica,4.045
h2o_feet,1568429640000000000,below 3 feet,coyote_creek,2.431
h2o_feet,1568429640000000000,between 3 and 6 feet,santa_monica,4.173
h2o_feet,1568430000000000000,below 3 feet,coyote_creek,2.31
h2o_feet,1568430000000000000,between 3 and 6 feet,santa_monica,4.268
h2o_feet,1568430360000000000,below 3 feet,coyote_creek,2.215
h2o_feet,1568430360000000000,between 3 and 6 feet,santa_monica,4.36
h2o_feet,1568430720000000000,below 3 feet,coyote_creek,2.129
h2o_feet,1568430720000000000,between 3 and 6 feet,santa_monica,4.518
h2o_feet,1568431080000000000,below 3 feet,coyote_creek,2.057
h2o_feet,1568431080000000000,between 3 and 6 feet,santa_monica,4.583
h2o_feet,1568431440000000000,below 3 feet,coyote_creek,2.001
h2o_feet,1568431440000000000,between 3 and 6 feet,santa_monica,4.616
h2o_feet,1568431800000000000,below 3 feet,coyote_creek,1.955
h2o_feet,1568431800000000000,between 3 and 6 feet,santa_monica,4.731
h2o_feet,1568432160000000000,below 3 feet,coyote_creek,1.926
h2o_feet,1568432160000000000,between 3 and 6 feet,santa_monica,4.862
h2o_feet,1568432520000000000,below 3 feet,coyote_creek,1.906
h2o_feet,1568432520000000000,between 3 and 6 feet,santa_monica,4.862
h2o_feet,1568432880000000000,below 3 feet,coyote_creek,1.896
h2o_feet,1568432880000000000,between 3 and 6 feet,santa_monica,4.977
h2o_feet,1568433240000000000,below 3 feet,coyote_creek,1.923
h2o_feet,1568433240000000000,between 3 and 6 feet,santa_monica,5.049
h2o_feet,1568433600000000000,below 3 feet,coyote_creek,1.975
h2o_feet,1568433600000000000,between 3 and 6 feet,santa_monica,5.066
h2o_feet,1568433960000000000,below 3 feet,coyote_creek,2.024
h2o_feet,1568433960000000000,between 3 and 6 feet,santa_monica,5.184
h2o_feet,1568434320000000000,below 3 feet,coyote_creek,2.083
h2o_feet,1568434320000000000,between 3 and 6 feet,santa_monica,5.233
h2o_feet,1568434680000000000,below 3 feet,coyote_creek,2.169
h2o_feet,1568434680000000000,between 3 and 6 feet,santa_monica,5.338
h2o_feet,1568435040000000000,below 3 feet,coyote_creek,2.27
h2o_feet,1568435040000000000,between 3 and 6 feet,santa_monica,5.338
h2o_feet,1568435400000000000,below 3 feet,coyote_creek,2.385
h2o_feet,1568435400000000000,between 3 and 6 feet,santa_monica,5.384
h2o_feet,1568435760000000000,below 3 feet,coyote_creek,2.513
h2o_feet,1568435760000000000,between 3 and 6 feet,santa_monica,5.469
h2o_feet,1568436120000000000,below 3 feet,coyote_creek,2.644
h2o_feet,1568436120000000000,between 3 and 6 feet,santa_monica,5.522
h2o_feet,1568436480000000000,below 3 feet,coyote_creek,2.792
h2o_feet,1568436480000000000,between 3 and 6 feet,santa_monica,5.6
h2o_feet,1568436840000000000,below 3 feet,coyote_creek,2.949
h2o_feet,1568436840000000000,between 3 and 6 feet,santa_monica,5.692
h2o_feet,1568437200000000000,between 3 and 6 feet,coyote_creek,3.094
h2o_feet,1568437200000000000,between 3 and 6 feet,santa_monica,5.702
h2o_feet,1568437560000000000,between 3 and 6 feet,coyote_creek,3.241
h2o_feet,1568437560000000000,between 3 and 6 feet,santa_monica,5.633
h2o_feet,1568437920000000000,between 3 and 6 feet,coyote_creek,3.396
h2o_feet,1568437920000000000,between 3 and 6 feet,santa_monica,5.761
h2o_feet,1568438280000000000,between 3 and 6 feet,coyote_creek,3.553
h2o_feet,1568438280000000000,between 3 and 6 feet,santa_monica,5.82
h2o_feet,1568438640000000000,between 3 and 6 feet,coyote_creek,3.704
h2o_feet,1568438640000000000,between 3 and 6 feet,santa_monica,5.778
h2o_feet,1568439000000000000,between 3 and 6 feet,coyote_creek,3.865
h2o_feet,1568439000000000000,between 3 and 6 feet,santa_monica,5.84
h2o_feet,1568439360000000000,between 3 and 6 feet,coyote_creek,4.016
h2o_feet,1568439360000000000,between 3 and 6 feet,santa_monica,5.876
h2o_feet,1568439720000000000,between 3 and 6 feet,coyote_creek,4.186
h2o_feet,1568439720000000000,between 3 and 6 feet,santa_monica,5.873
h2o_feet,1568440080000000000,between 3 and 6 feet,coyote_creek,4.37
h2o_feet,1568440080000000000,between 3 and 6 feet,santa_monica,5.876
h2o_feet,1568440440000000000,between 3 and 6 feet,coyote_creek,4.557
h2o_feet,1568440440000000000,between 3 and 6 feet,santa_monica,5.919
h2o_feet,1568440800000000000,between 3 and 6 feet,coyote_creek,4.767
h2o_feet,1568440800000000000,between 3 and 6 feet,santa_monica,5.827
h2o_feet,1568441160000000000,between 3 and 6 feet,coyote_creek,4.964
h2o_feet,1568441160000000000,between 3 and 6 feet,santa_monica,5.702
h2o_feet,1568441520000000000,between 3 and 6 feet,coyote_creek,5.167
h2o_feet,1568441520000000000,between 3 and 6 feet,santa_monica,5.791
h2o_feet,1568441880000000000,between 3 and 6 feet,coyote_creek,5.367
h2o_feet,1568441880000000000,between 3 and 6 feet,santa_monica,5.738
h2o_feet,1568442240000000000,between 3 and 6 feet,coyote_creek,5.581
h2o_feet,1568442240000000000,between 3 and 6 feet,santa_monica,5.728
h2o_feet,1568442600000000000,between 3 and 6 feet,coyote_creek,5.764
h2o_feet,1568442600000000000,between 3 and 6 feet,santa_monica,5.679
h2o_feet,1568442960000000000,between 3 and 6 feet,coyote_creek,5.968
h2o_feet,1568442960000000000,between 3 and 6 feet,santa_monica,5.617
h2o_feet,1568443320000000000,between 3 and 6 feet,santa_monica,5.607
h2o_feet,1568443320000000000,between 6 and 9 feet,coyote_creek,6.152
h2o_feet,1568443680000000000,between 3 and 6 feet,santa_monica,5.466
h2o_feet,1568443680000000000,between 6 and 9 feet,coyote_creek,6.345
h2o_feet,1568444040000000000,between 3 and 6 feet,santa_monica,5.394
h2o_feet,1568444040000000000,between 6 and 9 feet,coyote_creek,6.529
h2o_feet,1568444400000000000,between 3 and 6 feet,santa_monica,5.315
h2o_feet,1568444400000000000,between 6 and 9 feet,coyote_creek,6.696
h2o_feet,1568444760000000000,between 3 and 6 feet,santa_monica,5.266
h2o_feet,1568444760000000000,between 6 and 9 feet,coyote_creek,6.85
h2o_feet,1568445120000000000,between 3 and 6 feet,santa_monica,5.256
h2o_feet,1568445120000000000,between 6 and 9 feet,coyote_creek,7.001
h2o_feet,1568445480000000000,between 3 and 6 feet,santa_monica,5.174
h2o_feet,1568445480000000000,between 6 and 9 feet,coyote_creek,7.126144149
h2o_feet,1568445840000000000,between 3 and 6 feet,santa_monica,5.167
h2o_feet,1568445840000000000,between 6 and 9 feet,coyote_creek,7.306
h2o_feet,1568446200000000000,between 3 and 6 feet,santa_monica,5.125
h2o_feet,1568446200000000000,between 6 and 9 feet,coyote_creek,7.47
h2o_feet,1568446560000000000,between 3 and 6 feet,santa_monica,5
h2o_feet,1568446560000000000,between 6 and 9 feet,coyote_creek,7.618
h2o_feet,1568446920000000000,between 3 and 6 feet,santa_monica,4.908
h2o_feet,1568446920000000000,between 6 and 9 feet,coyote_creek,7.769
h2o_feet,1568447280000000000,between 3 and 6 feet,santa_monica,4.78
h2o_feet,1568447280000000000,between 6 and 9 feet,coyote_creek,7.913
h2o_feet,1568447640000000000,between 3 and 6 feet,santa_monica,4.705
h2o_feet,1568447640000000000,between 6 and 9 feet,coyote_creek,8.045
h2o_feet,1568448000000000000,between 3 and 6 feet,santa_monica,4.692
h2o_feet,1568448000000000000,between 6 and 9 feet,coyote_creek,8.163
h2o_feet,1568448360000000000,between 3 and 6 feet,santa_monica,4.633
h2o_feet,1568448360000000000,between 6 and 9 feet,coyote_creek,8.271
h2o_feet,1568448720000000000,between 3 and 6 feet,santa_monica,4.557
h2o_feet,1568448720000000000,between 6 and 9 feet,coyote_creek,8.376
h2o_feet,1568449080000000000,between 3 and 6 feet,santa_monica,4.501
h2o_feet,1568449080000000000,between 6 and 9 feet,coyote_creek,8.465
h2o_feet,1568449440000000000,between 3 and 6 feet,santa_monica,4.386
h2o_feet,1568449440000000000,between 6 and 9 feet,coyote_creek,8.543
